id,prompt,phrasing_style,domain,d1,d2,d3,d4,d5
t3_059,Our board needs to see a clear justification for our proposed multi-million dollar investment into data platform modernization before they approve next year's budget.,implicit,General Enterprise,1,1,1,1,0.5
t3_060,"Create a formal compliance roadmap for establishing a GenAI steering committee, detailing audit guidelines for model risk management under NIST frameworks.",explicit,AI Governance,1,1,1,1,0.75
t3_061,"Draft an enterprise architecture specification for a centralized AI gateway that enforces rate limiting, PII filtering, and cost tracking across all cloud providers.",explicit,AI Governance,1,1,1,0.75,0.75
t3_062,Produce a technical compliance specification mapping AWS Bedrock deployment architectures to the regulatory guidelines of the EU AI Act.,explicit,AI Governance,1,0.75,1,0.75,0.75
t3_063,Provide a comprehensive FinOps architecture roadmap for implementing real-time cost attribution and budget thresholds for GPU clusters on AWS.,explicit,FinOps,1,1,1,1,0.75
t3_064,Create a cost optimization specification for migrating our embedding generation workloads from OpenAI APIs to self-hosted models on Amazon ECS.,explicit,FinOps,1,1,1,0.75,0.75
t3_065,"Develop a market research document comparing the licensing, support, and resource cost specifications of enterprise Databricks against Snowflake data platforms.",explicit,FinOps,1,0.75,1,0.75,0.75
t3_066,Deliver a comprehensive competitive research report analyzing the AI product roadmaps and platform capabilities of Microsoft Copilot Studio versus Salesforce Einstein 1.,explicit,Competitive Intelligence,1,1,1,1,0.75
t3_067,Create an architecture specification comparing the retrieval-augmented generation capabilities of Snowflake Cortex against Databricks vector search.,explicit,Competitive Intelligence,1,1,1,0.75,0.75
t3_068,Develop a detailed compliance roadmap outlining the steps required to certify our cloud-hosted LLM systems under the HIPAA security rule.,explicit,Regulatory Compliance,1,1,1,1,0.75
t3_069,Provide a cross-regulatory compliance specification mapping GDPR data protection impact assessment requirements to our multi-cloud AI infrastructure.,explicit,Regulatory Compliance,1,1,1,0.75,0.75
t3_070,"Design a multi-cloud network architecture specification for secure, low-latency replication of model training data across AWS S3 and Azure Blob storage.",explicit,Cloud Infrastructure,1,1,1,1,0.75
t3_071,Draft a disaster recovery architecture specification detailing multi-region failover configurations for an enterprise RAG application deployed on GCP and AWS.,explicit,Cloud Infrastructure,1,0.75,1,0.75,0.75
t3_072,Create an incident response roadmap for mitigating prompt injection and data extraction attacks on customer-facing vector search databases.,explicit,Security,1,1,0.75,0.5,0.5
t3_073,"Deliver a security architecture specification for a private, VPC-isolated deployment of Llama 3 on AWS EKS, integrating IAM roles and network security policies.",explicit,Security,1,1,1,1,0.5
t3_074,Draft an enterprise data strategy roadmap detailing the migration of legacy mainframe data to an AWS Apache Iceberg lakehouse platform.,explicit,Data Engineering,1,0.75,0.75,0.5,0.5
t3_075,Provide a detailed technical architecture specification for a real-time data ingestion pipeline feeding Kafka streams into a centralized Milvus vector database.,explicit,Data Engineering,1,0.75,1,1,0.5
t3_076,our factory PLCs are dropping telemetry tags during high-frequency cycles and we don't know why,vague,IoT & Smart Factory,0.75,0.75,0.75,0.75,0.25
t3_077,some wind turbine modules in Texas are failing to apply the latest security patch because of file system space,vague,IoT & Smart Factory,0.75,0.75,0.75,0.75,0.25
t3_078,the terraform state lock is stuck in dynamo and we can't deploy any services in production today,vague,DevOps,0.75,0.75,0.75,0.75,0.25
t3_079,salesforce says our batch sync with SAP is hitting transactional locks and we're missing order updates,vague,System Integration,0.75,0.75,0.75,0.75,0.25
t3_080,our github actions runners are taking forever to finish builds because the docker layers won't cache,vague,DevOps,0.75,0.75,0.75,0.75,0.5
t3_081,the freight tracking pipeline keeps dropping customs codes and leaving cargo sitting at the docks,vague,Supply Chain,0.75,0.75,0.75,0.75,0.5
t3_082,our facebook ads conversions are way off from what ga4 is tracking and it's messing with our bid numbers,vague,Marketing Tech,0.75,0.75,0.75,0.75,0.5
t3_083,internal compliance says our resume matching algorithm is showing heavy bias against specific graduation years,vague,HR Tech,0.75,0.75,0.75,0.75,0.5
t3_084,We have connected devices across three different regional power grids losing telemetry syncing every time a node switches cellular towers.,implicit,IoT & Smart Factory,0.75,0.75,0.75,0.75,0.5
t3_085,Our industrial assembly line is overheating because our predictive temperature algorithms cannot process incoming high-frequency vibration streams fast enough to trigger safety valves.,implicit,IoT & Smart Factory,1,1,1,1,0.75
t3_086,Our cloud configurations are drifting constantly because developers are bypassing our automated git pipelines to make manual hotfixes in the AWS console.,implicit,DevOps,0.75,0.75,0.75,0.75,0.5
t3_087,"Our engineering teams are deploying Kubernetes containers with old base images that contain high-severity vulnerabilities, and we need to block these deployments at the cluster registry level.",implicit,DevOps,1,1,1,1,0.75
t3_088,We are hitting major API rate limits and data sync issues when trying to update customer account status between Salesforce and SAP in real time.,implicit,System Integration,0.75,0.75,0.75,0.75,0.5
t3_089,Our billing reconciliation process is failing because sales representatives are overriding standard discount terms in Salesforce without updating the underlying ERP billing tables.,implicit,System Integration,1,0.75,1,0.75,0.75
t3_090,"We are experiencing port congestions across our international shipping lanes, and we need a system to dynamically calculate alternative delivery lanes based on carrier rates and arrival dates.",implicit,Supply Chain,0.75,0.75,0.75,0.75,0.5
t3_091,Our cold chain tracking is failing because temperature sensors on our trucks are losing connection and failing to alert operators when cargo drops below freezing.,implicit,Supply Chain,1,1,1,1,0.75
t3_092,We are losing tracking capabilities for our online marketing campaigns because web browsers are blocking our standard third-party tracking cookies.,implicit,Marketing Tech,0.75,0.75,0.75,0.75,0.5
t3_093,Our customer database has millions of duplicate records because our offline sales data is not mapped properly to our online web tracking profiles.,implicit,Marketing Tech,1,1,1,1,0.5
t3_094,We are seeing high rates of candidate drop-off because our job portal takes too long to extract information from uploaded files and autofill standard job application forms.,implicit,HR Tech,0.75,0.75,0.75,0.75,0.5
t3_095,Our legal department is concerned that our automated payroll system is misclassifying contractors and exposing us to regulatory penalties under regional labor laws.,implicit,HR Tech,1,1,1,1,0.5
t3_096,Design a secure IoT edge architecture specification for deploying over-the-air firmware updates to ten thousand connected devices on private networks.,explicit,IoT & Smart Factory,1,1,1,0.75,0.75
t3_097,Create a CI/CD platform engineering roadmap detailing the migration of our legacy jenkins pipelines to containerized github actions runners on AWS.,explicit,DevOps,1,1,1,1,0.75
t3_098,Provide a technical integration specification for real-time data sync between Salesforce and SAP S/4HANA using MuleSoft API gateways.,explicit,System Integration,1,1,1,0.75,0.75
t3_099,Develop a detailed supply chain compliance roadmap to align our international logistics workflows with the new EU Import Control System guidelines.,explicit,Supply Chain,1,1,1,1,0.75
t3_100,Produce a marketing technology architecture specification detailing the implementation of a server-side Google Analytics 4 tagging network on AWS.,explicit,Marketing Tech,1,0.75,0.75,0.5,0.5
t3_101,Deliver an HR compliance roadmap detailing how our candidate screening algorithms meet the New York City Automated Employment Decision Tool law requirements.,explicit,HR Tech,1,1,1,1,0.75
t3_102,Create an edge-computing network architecture specification mapping out safe data ingestion from factory PLCs using MQTT brokers and AWS IoT Core.,explicit,IoT & Smart Factory,1,1,1,0.75,0.75
t3_103,Produce a secure platform engineering specification detailing the automated enforcement of Terraform policy-as-code using Open Policy Agent.,explicit,DevOps,1,1,1,0.75,0.75
t3_104,Draft an ERP database migration compliance roadmap outlining the security controls needed to move legacy on-premises SAP databases to Microsoft Azure.,explicit,System Integration,1,0.75,0.75,0.75,0.5
t3_105,Deliver an enterprise logistics architecture specification detailing real-time tracking of cold chain shipping assets using GPS telemetry networks.,explicit,Supply Chain,1,1,1,1,0.5
