id,prompt,phrasing_style,domain,d1,d2,d3,d4,d5
v4_d4mid_032,"Our ai governance team has attached the employee survey, org chart, and attrition dashboard. Analyze the patterns across these documents and produce a formal improvement plan, including findings, recommendations, dependencies, and success metrics.",implicit,AI Governance,0.75,0.75,0.75,0.5,0.25
v4_d4mid_033,"the marketing tech situation is messy; using the attached factory sensor map, plc error log, and maintenance schedule, figure out the root causes and write a structured remediation plan with owners and risks",vague,Marketing Tech,0.75,0.75,0.75,0.5,0.25
v4_d4mid_034,"Using the attached api contract, queue configuration, and integration error log, create a formal supply chain assessment with a gap analysis, prioritized remediation roadmap, decision log, and implementation checklist.",explicit,Supply Chain,0.75,0.75,0.75,0.5,0.25
v4_d4mid_035,"Our hr tech team has attached the access review export, policy draft, and audit evidence folder. Analyze the patterns across these documents and produce a formal improvement plan, including findings, recommendations, dependencies, and success metrics.",implicit,HR Tech,0.75,0.75,0.75,0.5,0.25
v4_d4mid_036,"the iot & smart factory situation is messy; using the attached model card, risk register, and evaluation report, figure out the root causes and write a structured remediation plan with owners and risks",vague,IoT & Smart Factory,0.75,0.75,0.75,0.5,0.25
v4_d4mid_037,"Using the attached architecture diagram, incident log, and service inventory, create a formal system integration assessment with a gap analysis, prioritized remediation roadmap, decision log, and implementation checklist.",explicit,System Integration,0.75,0.75,0.75,0.5,0.25
v4_d4mid_038,"Our regulatory compliance team has attached the billing export, tagging report, and team allocation sheet. Analyze the patterns across these documents and produce a formal improvement plan, including findings, recommendations, dependencies, and success metrics.",implicit,Regulatory Compliance,0.75,0.75,0.75,0.5,0.25
v4_d4mid_039,"the general enterprise situation is messy; using the attached network topology, firewall policy, and asset inventory, figure out the root causes and write a structured remediation plan with owners and risks",vague,General Enterprise,0.75,0.75,0.75,0.5,0.25
v4_d4mid_040,"Using the attached etl run history, data catalog, and schema change log, create a formal cloud infrastructure assessment with a gap analysis, prioritized remediation roadmap, decision log, and implementation checklist.",explicit,Cloud Infrastructure,0.75,0.75,0.75,0.5,0.25
v4_d4mid_041,"Our devops team has attached the on-call report, alert catalog, and runbook draft. Analyze the patterns across these documents and produce a formal improvement plan, including findings, recommendations, dependencies, and success metrics.",implicit,DevOps,0.75,0.75,0.75,0.5,0.25
v4_d4mid_042,"the data engineering situation is messy; using the attached campaign export, crm field map, and attribution report, figure out the root causes and write a structured remediation plan with owners and risks",vague,Data Engineering,0.75,0.75,0.75,0.5,0.25
v4_d4mid_043,"Using the attached warehouse report, supplier scorecard, and shipment exception log, create a formal security assessment with a gap analysis, prioritized remediation roadmap, decision log, and implementation checklist.",explicit,Security,0.75,0.75,0.75,0.5,0.25
v4_d4mid_044,"Our finops team has attached the employee survey, org chart, and attrition dashboard. Analyze the patterns across these documents and produce a formal improvement plan, including findings, recommendations, dependencies, and success metrics.",implicit,FinOps,0.75,0.75,0.75,0.5,0.25
v4_d4mid_045,"the ai governance situation is messy; using the attached factory sensor map, plc error log, and maintenance schedule, figure out the root causes and write a structured remediation plan with owners and risks",vague,AI Governance,0.75,0.75,0.75,0.5,0.25
v4_d4mid_046,"Using the attached api contract, queue configuration, and integration error log, create a formal marketing tech assessment with a gap analysis, prioritized remediation roadmap, decision log, and implementation checklist.",explicit,Marketing Tech,0.75,0.75,0.75,0.5,0.25
v4_d4mid_047,"Our supply chain team has attached the access review export, policy draft, and audit evidence folder. Analyze the patterns across these documents and produce a formal improvement plan, including findings, recommendations, dependencies, and success metrics.",implicit,Supply Chain,0.75,0.75,0.75,0.5,0.25
v4_d4mid_048,"the hr tech situation is messy; using the attached model card, risk register, and evaluation report, figure out the root causes and write a structured remediation plan with owners and risks",vague,HR Tech,0.75,0.75,0.75,0.5,0.25
v4_d4mid_049,"Using the attached architecture diagram, incident log, and service inventory, create a formal iot & smart factory assessment with a gap analysis, prioritized remediation roadmap, decision log, and implementation checklist.",explicit,IoT & Smart Factory,0.75,0.75,0.75,0.5,0.25
v4_d4mid_050,"Our system integration team has attached the billing export, tagging report, and team allocation sheet. Analyze the patterns across these documents and produce a formal improvement plan, including findings, recommendations, dependencies, and success metrics.",implicit,System Integration,0.75,0.75,0.75,0.5,0.25
v4_d4mid_051,"the regulatory compliance situation is messy; using the attached network topology, firewall policy, and asset inventory, figure out the root causes and write a structured remediation plan with owners and risks",vague,Regulatory Compliance,0.75,0.75,0.75,0.5,0.25
v4_d4mid_052,"Using the attached etl run history, data catalog, and schema change log, create a formal general enterprise assessment with a gap analysis, prioritized remediation roadmap, decision log, and implementation checklist.",explicit,General Enterprise,0.75,0.75,0.75,0.5,0.25
v4_d4mid_053,"Our cloud infrastructure team has attached the on-call report, alert catalog, and runbook draft. Analyze the patterns across these documents and produce a formal improvement plan, including findings, recommendations, dependencies, and success metrics.",implicit,Cloud Infrastructure,0.75,0.75,0.75,0.5,0.25
v4_d4mid_054,"the devops situation is messy; using the attached campaign export, crm field map, and attribution report, figure out the root causes and write a structured remediation plan with owners and risks",vague,DevOps,0.75,0.75,0.75,0.5,0.25
v4_d4mid_055,"Using the attached warehouse report, supplier scorecard, and shipment exception log, create a formal data engineering assessment with a gap analysis, prioritized remediation roadmap, decision log, and implementation checklist.",explicit,Data Engineering,0.75,0.75,0.75,0.5,0.25
v4_d4mid_056,"Our security team has attached the employee survey, org chart, and attrition dashboard. Analyze the patterns across these documents and produce a formal improvement plan, including findings, recommendations, dependencies, and success metrics.",implicit,Security,0.75,0.75,0.75,0.5,0.25
v4_d4mid_057,"the finops situation is messy; using the attached factory sensor map, plc error log, and maintenance schedule, figure out the root causes and write a structured remediation plan with owners and risks",vague,FinOps,0.75,0.75,0.75,0.5,0.25
v4_d4mid_058,"Using the attached api contract, queue configuration, and integration error log, create a formal ai governance assessment with a gap analysis, prioritized remediation roadmap, decision log, and implementation checklist.",explicit,AI Governance,0.75,0.75,0.75,0.5,0.25
v4_d4mid_059,"Our marketing tech team has attached the access review export, policy draft, and audit evidence folder. Analyze the patterns across these documents and produce a formal improvement plan, including findings, recommendations, dependencies, and success metrics.",implicit,Marketing Tech,0.75,0.75,0.75,0.5,0.25
v4_d4mid_060,"the supply chain situation is messy; using the attached model card, risk register, and evaluation report, figure out the root causes and write a structured remediation plan with owners and risks",vague,Supply Chain,0.75,0.75,0.75,0.5,0.25
v4_d4mid_061,"Using the attached architecture diagram, incident log, and service inventory, create a formal hr tech assessment with a gap analysis, prioritized remediation roadmap, decision log, and implementation checklist.",explicit,HR Tech,0.75,0.75,0.75,0.5,0.25
v4_d4mid_062,"Our iot & smart factory team has attached the billing export, tagging report, and team allocation sheet. Analyze the patterns across these documents and produce a formal improvement plan, including findings, recommendations, dependencies, and success metrics.",implicit,IoT & Smart Factory,0.75,0.75,0.75,0.5,0.25
v4_d4mid_063,"the system integration situation is messy; using the attached network topology, firewall policy, and asset inventory, figure out the root causes and write a structured remediation plan with owners and risks",vague,System Integration,0.75,0.75,0.75,0.5,0.25
v4_d4mid_064,"Using the attached etl run history, data catalog, and schema change log, create a formal regulatory compliance assessment with a gap analysis, prioritized remediation roadmap, decision log, and implementation checklist.",explicit,Regulatory Compliance,0.75,0.75,0.75,0.5,0.25
v4_d4mid_065,"Our general enterprise team has attached the on-call report, alert catalog, and runbook draft. Analyze the patterns across these documents and produce a formal improvement plan, including findings, recommendations, dependencies, and success metrics.",implicit,General Enterprise,0.75,0.75,0.75,0.5,0.25
v4_d4mid_066,"the cloud infrastructure situation is messy; using the attached campaign export, crm field map, and attribution report, figure out the root causes and write a structured remediation plan with owners and risks",vague,Cloud Infrastructure,0.75,0.75,0.75,0.5,0.25
v4_d4mid_067,"Using the attached warehouse report, supplier scorecard, and shipment exception log, create a formal devops assessment with a gap analysis, prioritized remediation roadmap, decision log, and implementation checklist.",explicit,DevOps,0.75,0.75,0.75,0.5,0.25
v4_d4mid_068,"Our data engineering team has attached the employee survey, org chart, and attrition dashboard. Analyze the patterns across these documents and produce a formal improvement plan, including findings, recommendations, dependencies, and success metrics.",implicit,Data Engineering,0.75,0.75,0.75,0.5,0.25
v4_d4mid_069,"the security situation is messy; using the attached factory sensor map, plc error log, and maintenance schedule, figure out the root causes and write a structured remediation plan with owners and risks",vague,Security,0.75,0.75,0.75,0.5,0.25
v4_d4mid_070,"Using the attached api contract, queue configuration, and integration error log, create a formal finops assessment with a gap analysis, prioritized remediation roadmap, decision log, and implementation checklist.",explicit,FinOps,0.75,0.75,0.75,0.5,0.25
v4_d4mid_071,"Our ai governance team has attached the access review export, policy draft, and audit evidence folder. Analyze the patterns across these documents and produce a formal improvement plan, including findings, recommendations, dependencies, and success metrics.",implicit,AI Governance,0.75,0.75,0.75,0.5,0.25
v4_d4mid_072,"the marketing tech situation is messy; using the attached model card, risk register, and evaluation report, figure out the root causes and write a structured remediation plan with owners and risks",vague,Marketing Tech,0.75,0.75,0.75,0.5,0.25
v4_d5max_001,"Using the full uploaded archive of three years of cloud billing exports, resource tags, architecture diagrams, and vendor contracts, build a formal cloud infrastructure findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",explicit,Cloud Infrastructure,0.75,0.75,0.75,0.5,1.0
v4_d5max_002,"Using the full uploaded archive of two years of incident tickets, postmortems, monitoring exports, and runbook history, build a formal devops findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",implicit,DevOps,0.75,0.75,0.75,0.5,1.0
v4_d5max_003,"Using the full uploaded archive of full data catalog, dbt project, lineage export, warehouse query history, and access logs, build a formal data engineering findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",vague,Data Engineering,0.75,0.75,0.75,0.5,1.0
v4_d5max_004,"Using the full uploaded archive of global HRIS export, job architecture, compensation bands, attrition history, and policy documents, build a formal security findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",explicit,Security,0.75,0.75,0.75,0.5,1.0
v4_d5max_005,"Using the full uploaded archive of complete supplier contracts, logistics data, demand forecast history, and warehouse telemetry, build a formal finops findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",explicit,FinOps,0.75,0.75,0.75,0.5,1.0
v4_d5max_006,"Using the full uploaded archive of source code inventory, CI/CD configuration, security scan history, and deployment audit logs, build a formal ai governance findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",implicit,AI Governance,0.75,0.75,0.75,0.5,1.0
v4_d5max_007,"Using the full uploaded archive of customer journey analytics, campaign exports, CRM opportunity history, and consent records, build a formal marketing tech findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",vague,Marketing Tech,0.75,0.75,0.75,0.5,1.0
v4_d5max_008,"Using the full uploaded archive of regulatory control library, audit findings, data processing inventory, and vendor risk files, build a formal supply chain findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",explicit,Supply Chain,0.75,0.75,0.75,0.5,1.0
v4_d5max_009,"Using the full uploaded archive of factory telemetry archive, device inventory, maintenance logs, and network packet captures, build a formal hr tech findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",explicit,HR Tech,0.75,0.75,0.75,0.5,1.0
v4_d5max_010,"Using the full uploaded archive of model registry exports, prompt logs, evaluation datasets, risk assessments, and approval records, build a formal iot & smart factory findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",implicit,IoT & Smart Factory,0.75,0.75,0.75,0.5,1.0
v4_d5max_011,"Using the full uploaded archive of three years of cloud billing exports, resource tags, architecture diagrams, and vendor contracts, build a formal system integration findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",vague,System Integration,0.75,0.75,0.75,0.5,1.0
v4_d5max_012,"Using the full uploaded archive of two years of incident tickets, postmortems, monitoring exports, and runbook history, build a formal regulatory compliance findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",explicit,Regulatory Compliance,0.75,0.75,0.75,0.5,1.0
v4_d5max_013,"Using the full uploaded archive of full data catalog, dbt project, lineage export, warehouse query history, and access logs, build a formal general enterprise findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",explicit,General Enterprise,0.75,0.75,0.75,0.5,1.0
v4_d5max_014,"Using the full uploaded archive of global HRIS export, job architecture, compensation bands, attrition history, and policy documents, build a formal cloud infrastructure findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",implicit,Cloud Infrastructure,0.75,0.75,0.75,0.5,1.0
v4_d5max_015,"Using the full uploaded archive of complete supplier contracts, logistics data, demand forecast history, and warehouse telemetry, build a formal devops findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",vague,DevOps,0.75,0.75,0.75,0.5,1.0
v4_d5max_016,"Using the full uploaded archive of source code inventory, CI/CD configuration, security scan history, and deployment audit logs, build a formal data engineering findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",explicit,Data Engineering,0.75,0.75,0.75,0.5,1.0
v4_d5max_017,"Using the full uploaded archive of customer journey analytics, campaign exports, CRM opportunity history, and consent records, build a formal security findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",explicit,Security,0.75,0.75,0.75,0.5,1.0
v4_d5max_018,"Using the full uploaded archive of regulatory control library, audit findings, data processing inventory, and vendor risk files, build a formal finops findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",implicit,FinOps,0.75,0.75,0.75,0.5,1.0
v4_d5max_019,"Using the full uploaded archive of factory telemetry archive, device inventory, maintenance logs, and network packet captures, build a formal ai governance findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",vague,AI Governance,0.75,0.75,0.75,0.5,1.0
v4_d5max_020,"Using the full uploaded archive of model registry exports, prompt logs, evaluation datasets, risk assessments, and approval records, build a formal marketing tech findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",explicit,Marketing Tech,0.75,0.75,0.75,0.5,1.0
v4_d5max_021,"Using the full uploaded archive of three years of cloud billing exports, resource tags, architecture diagrams, and vendor contracts, build a formal supply chain findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",explicit,Supply Chain,0.75,0.75,0.75,0.5,1.0
v4_d5max_022,"Using the full uploaded archive of two years of incident tickets, postmortems, monitoring exports, and runbook history, build a formal hr tech findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",implicit,HR Tech,0.75,0.75,0.75,0.5,1.0
v4_d5max_023,"Using the full uploaded archive of full data catalog, dbt project, lineage export, warehouse query history, and access logs, build a formal iot & smart factory findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",vague,IoT & Smart Factory,0.75,0.75,0.75,0.5,1.0
v4_d5max_024,"Using the full uploaded archive of global HRIS export, job architecture, compensation bands, attrition history, and policy documents, build a formal system integration findings report with prioritized recommendations, an implementation roadmap, and evidence references for each decision.",explicit,System Integration,0.75,0.75,0.75,0.5,1.0
v4_d5max_025,"Using the complete uploaded corpus of complete supplier contracts, logistics data, demand forecast history, and warehouse telemetry, create an enterprise-grade regulatory compliance package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",explicit,Regulatory Compliance,1.0,1.0,1.0,0.75,1.0
v4_d5max_026,"Using the complete uploaded corpus of source code inventory, CI/CD configuration, security scan history, and deployment audit logs, create an enterprise-grade general enterprise package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",implicit,General Enterprise,1.0,1.0,1.0,1.0,1.0
v4_d5max_027,"Using the complete uploaded corpus of customer journey analytics, campaign exports, CRM opportunity history, and consent records, create an enterprise-grade cloud infrastructure package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",vague,Cloud Infrastructure,1.0,1.0,1.0,0.75,1.0
v4_d5max_028,"Using the complete uploaded corpus of regulatory control library, audit findings, data processing inventory, and vendor risk files, create an enterprise-grade devops package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",explicit,DevOps,1.0,1.0,1.0,1.0,1.0
v4_d5max_029,"Using the complete uploaded corpus of factory telemetry archive, device inventory, maintenance logs, and network packet captures, create an enterprise-grade data engineering package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",explicit,Data Engineering,1.0,1.0,1.0,0.75,1.0
v4_d5max_030,"Using the complete uploaded corpus of model registry exports, prompt logs, evaluation datasets, risk assessments, and approval records, create an enterprise-grade security package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",implicit,Security,1.0,1.0,1.0,1.0,1.0
v4_d5max_031,"Using the complete uploaded corpus of three years of cloud billing exports, resource tags, architecture diagrams, and vendor contracts, create an enterprise-grade finops package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",vague,FinOps,1.0,1.0,1.0,0.75,1.0
v4_d5max_032,"Using the complete uploaded corpus of two years of incident tickets, postmortems, monitoring exports, and runbook history, create an enterprise-grade ai governance package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",explicit,AI Governance,1.0,1.0,1.0,1.0,1.0
v4_d5max_033,"Using the complete uploaded corpus of full data catalog, dbt project, lineage export, warehouse query history, and access logs, create an enterprise-grade marketing tech package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",explicit,Marketing Tech,1.0,1.0,1.0,0.75,1.0
v4_d5max_034,"Using the complete uploaded corpus of global HRIS export, job architecture, compensation bands, attrition history, and policy documents, create an enterprise-grade supply chain package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",implicit,Supply Chain,1.0,1.0,1.0,1.0,1.0
v4_d5max_035,"Using the complete uploaded corpus of complete supplier contracts, logistics data, demand forecast history, and warehouse telemetry, create an enterprise-grade hr tech package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",vague,HR Tech,1.0,1.0,1.0,0.75,1.0
v4_d5max_036,"Using the complete uploaded corpus of source code inventory, CI/CD configuration, security scan history, and deployment audit logs, create an enterprise-grade iot & smart factory package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",explicit,IoT & Smart Factory,1.0,1.0,1.0,1.0,1.0
v4_d5max_037,"Using the complete uploaded corpus of customer journey analytics, campaign exports, CRM opportunity history, and consent records, create an enterprise-grade system integration package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",explicit,System Integration,1.0,1.0,1.0,0.75,1.0
v4_d5max_038,"Using the complete uploaded corpus of regulatory control library, audit findings, data processing inventory, and vendor risk files, create an enterprise-grade regulatory compliance package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",implicit,Regulatory Compliance,1.0,1.0,1.0,1.0,1.0
v4_d5max_039,"Using the complete uploaded corpus of factory telemetry archive, device inventory, maintenance logs, and network packet captures, create an enterprise-grade general enterprise package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",vague,General Enterprise,1.0,1.0,1.0,0.75,1.0
v4_d5max_040,"Using the complete uploaded corpus of model registry exports, prompt logs, evaluation datasets, risk assessments, and approval records, create an enterprise-grade cloud infrastructure package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",explicit,Cloud Infrastructure,1.0,1.0,1.0,1.0,1.0
v4_d5max_041,"Using the complete uploaded corpus of three years of cloud billing exports, resource tags, architecture diagrams, and vendor contracts, create an enterprise-grade devops package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",explicit,DevOps,1.0,1.0,1.0,0.75,1.0
v4_d5max_042,"Using the complete uploaded corpus of two years of incident tickets, postmortems, monitoring exports, and runbook history, create an enterprise-grade data engineering package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",implicit,Data Engineering,1.0,1.0,1.0,1.0,1.0
v4_d5max_043,"Using the complete uploaded corpus of full data catalog, dbt project, lineage export, warehouse query history, and access logs, create an enterprise-grade security package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",vague,Security,1.0,1.0,1.0,0.75,1.0
v4_d5max_044,"Using the complete uploaded corpus of global HRIS export, job architecture, compensation bands, attrition history, and policy documents, create an enterprise-grade finops package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",explicit,FinOps,1.0,1.0,1.0,1.0,1.0
v4_d5max_045,"Using the complete uploaded corpus of complete supplier contracts, logistics data, demand forecast history, and warehouse telemetry, create an enterprise-grade ai governance package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",explicit,AI Governance,1.0,1.0,1.0,0.75,1.0
v4_d5max_046,"Using the complete uploaded corpus of source code inventory, CI/CD configuration, security scan history, and deployment audit logs, create an enterprise-grade marketing tech package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",implicit,Marketing Tech,1.0,1.0,1.0,1.0,1.0
v4_d5max_047,"Using the complete uploaded corpus of customer journey analytics, campaign exports, CRM opportunity history, and consent records, create an enterprise-grade supply chain package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",vague,Supply Chain,1.0,1.0,1.0,0.75,1.0
v4_d5max_048,"Using the complete uploaded corpus of regulatory control library, audit findings, data processing inventory, and vendor risk files, create an enterprise-grade hr tech package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",explicit,HR Tech,1.0,1.0,1.0,1.0,1.0
v4_d5max_049,"Using the complete uploaded corpus of factory telemetry archive, device inventory, maintenance logs, and network packet captures, create an enterprise-grade iot & smart factory package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",explicit,IoT & Smart Factory,1.0,1.0,1.0,0.75,1.0
v4_d5max_050,"Using the complete uploaded corpus of model registry exports, prompt logs, evaluation datasets, risk assessments, and approval records, create an enterprise-grade system integration package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",implicit,System Integration,1.0,1.0,1.0,1.0,1.0
v4_d5max_051,"Using the complete uploaded corpus of three years of cloud billing exports, resource tags, architecture diagrams, and vendor contracts, create an enterprise-grade regulatory compliance package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",vague,Regulatory Compliance,1.0,1.0,1.0,0.75,1.0
v4_d5max_052,"Using the complete uploaded corpus of two years of incident tickets, postmortems, monitoring exports, and runbook history, create an enterprise-grade general enterprise package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",explicit,General Enterprise,1.0,1.0,1.0,1.0,1.0
v4_d5max_053,"Using the complete uploaded corpus of full data catalog, dbt project, lineage export, warehouse query history, and access logs, create an enterprise-grade cloud infrastructure package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",explicit,Cloud Infrastructure,1.0,1.0,1.0,0.75,1.0
v4_d5max_054,"Using the complete uploaded corpus of global HRIS export, job architecture, compensation bands, attrition history, and policy documents, create an enterprise-grade devops package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",implicit,DevOps,1.0,1.0,1.0,1.0,1.0
v4_d5max_055,"Using the complete uploaded corpus of complete supplier contracts, logistics data, demand forecast history, and warehouse telemetry, create an enterprise-grade data engineering package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",vague,Data Engineering,1.0,1.0,1.0,0.75,1.0
v4_d5max_056,"Using the complete uploaded corpus of source code inventory, CI/CD configuration, security scan history, and deployment audit logs, create an enterprise-grade security package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",explicit,Security,1.0,1.0,1.0,1.0,1.0
v4_d5max_057,"Using the complete uploaded corpus of customer journey analytics, campaign exports, CRM opportunity history, and consent records, create an enterprise-grade finops package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",explicit,FinOps,1.0,1.0,1.0,0.75,1.0
v4_d5max_058,"Using the complete uploaded corpus of regulatory control library, audit findings, data processing inventory, and vendor risk files, create an enterprise-grade ai governance package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",implicit,AI Governance,1.0,1.0,1.0,1.0,1.0
v4_d5max_059,"Using the complete uploaded corpus of factory telemetry archive, device inventory, maintenance logs, and network packet captures, create an enterprise-grade marketing tech package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",vague,Marketing Tech,1.0,1.0,1.0,0.75,1.0
v4_d5max_060,"Using the complete uploaded corpus of model registry exports, prompt logs, evaluation datasets, risk assessments, and approval records, create an enterprise-grade supply chain package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and incorporate current market pricing, recent vendor documentation, and relevant regulatory updates.",explicit,Supply Chain,1.0,1.0,1.0,1.0,1.0
v4_d5max_061,"Using the complete uploaded corpus of three years of cloud billing exports, resource tags, architecture diagrams, and vendor contracts, create an enterprise-grade hr tech package with executive summary, detailed technical specification, risk register, operating model, phased roadmap, cost model, governance controls, and appendix-level evidence mapping, and compare the uploaded evidence against current provider documentation and industry best practices.",explicit,HR Tech,1.0,1.0,1.0,0.75,1.0
